"Region Midtjylland","Albania","United Kingdom",0
"Region Midtjylland","Albania","Sweden",0
"Region Midtjylland","Albania","Czech Republic",0
"Region Midtjylland","Albania","Czechoslovakia",0
"Region Midtjylland","Albania","Turkey",0
"Region Midtjylland","Albania","Germany",0
"Region Midtjylland","Albania","Ukraine",0
"Region Midtjylland","Albania","Hungary",0
"Region Midtjylland","Albania","Vatican City State",0
"Region Midtjylland","Albania","Austria",0
"Region Midtjylland","Albania","Europe not stated",0
"Region Midtjylland","Albania","Algeria",0
"Region Midtjylland","Albania","Angola",0
"Region Midtjylland","Albania","Benin",0
"Region Midtjylland","Albania","Botswana",0
"Region Midtjylland","Albania","Burkina Faso",0
"Region Midtjylland","Albania","Burundi",0
"Region Midtjylland","Albania","Cameroon",0
"Region Midtjylland","Albania","Central African Republic",0
"Region Midtjylland","Albania","Comoros",0
"Region Midtjylland","Albania","Congo, Democratic Republic",0
"Region Midtjylland","Albania","Congo, Republic",0
"Region Midtjylland","Albania","Djibouti",0
"Region Midtjylland","Albania","Egypt",0
"Region Midtjylland","Albania","Ivory Coast",0
"Region Midtjylland","Albania","Eritrea",0
"Region Midtjylland","Albania","Eswantini",0
"Region Midtjylland","Albania","Ethiopia",0
"Region Midtjylland","Albania","Gabon",0
"Region Midtjylland","Albania","Gambia, The",0
"Region Midtjylland","Albania","Ghana",0
"Region Midtjylland","Albania","Guinea",0
"Region Midtjylland","Albania","Guinea-Bissau",0
"Region Midtjylland","Albania","Cape Verde",0
"Region Midtjylland","Albania","Kenya",0
"Region Midtjylland","Albania","Lesotho",0
"Region Midtjylland","Albania","Liberia",0
"Region Midtjylland","Albania","Libya",0
"Region Midtjylland","Albania","Madagascar",0
"Region Midtjylland","Albania","Malawi",0
"Region Midtjylland","Albania","Mali",0
"Region Midtjylland","Albania","Morocco",0
"Region Midtjylland","Albania","Mauritania",0
"Region Midtjylland","Albania","Mauritius",0
"Region Midtjylland","Albania","Mozambique",0
"Region Midtjylland","Albania","Namibia",0
"Region Midtjylland","Albania","Niger",0
"Region Midtjylland","Albania","Nigeria",0
"Region Midtjylland","Albania","Reunion",0
"Region Midtjylland","Albania","Rwanda",0
"Region Midtjylland","Albania","Sao Tome and Principe",0
"Region Midtjylland","Albania","Senegal",0
"Region Midtjylland","Albania","Seychelles",0
"Region Midtjylland","Albania","Sierra Leone",0
"Region Midtjylland","Albania","Saint Helena",0
"Region Midtjylland","Albania","Somalia",0
"Region Midtjylland","Albania","Spanish territories in Africa",0
"Region Midtjylland","Albania","Sudan",0
"Region Midtjylland","Albania","South Africa",0
"Region Midtjylland","Albania","South Sudan",0
"Region Midtjylland","Albania","Southwest Africa",0
"Region Midtjylland","Albania","Tanzania",0
"Region Midtjylland","Albania","Chad",0
"Region Midtjylland","Albania","Togo",0
"Region Midtjylland","Albania","Tunisia",0
"Region Midtjylland","Albania","Uganda",0
"Region Midtjylland","Albania","Zambia",0
"Region Midtjylland","Albania","Zimbabwe",0
"Region Midtjylland","Albania","Equatorial Guinea",0
"Region Midtjylland","Albania","Africa not stated",0
"Region Midtjylland","Albania","Canada",0
"Region Midtjylland","Albania","USA",0
"Region Midtjylland","Albania","North America not stated",0
"Region Midtjylland","Albania","Antigua and Barbuda",0
"Region Midtjylland","Albania","Argentina",0
"Region Midtjylland","Albania","Aruba",0
"Region Midtjylland","Albania","Bahamas",0
"Region Midtjylland","Albania","Barbados",0
"Region Midtjylland","Albania","Belize",0
"Region Midtjylland","Albania","Bermuda",0
"Region Midtjylland","Albania","Bolivia",0
"Region Midtjylland","Albania","Brazil",0
"Region Midtjylland","Albania","British West Indies",0
"Region Midtjylland","Albania","Chile",0
"Region Midtjylland","Albania","Colombia",0
"Region Midtjylland","Albania","Costa Rica",0
"Region Midtjylland","Albania","Cuba",0
"Region Midtjylland","Albania","Curacao",0
"Region Midtjylland","Albania","Dominica",0
"Region Midtjylland","Albania","Dominican Republic",0
"Region Midtjylland","Albania","Ecuador",0
"Region Midtjylland","Albania","El Salvador",0
"Region Midtjylland","Albania","Falkland Islands",0
"Region Midtjylland","Albania","French Guiana",0
"Region Midtjylland","Albania","French West Indies",0
"Region Midtjylland","Albania","Grenada",0
"Region Midtjylland","Albania","Guadeloupe",0
"Region Midtjylland","Albania","Guatemala",0
"Region Midtjylland","Albania","Guyana",0
"Region Midtjylland","Albania","Haiti",0
"Region Midtjylland","Albania","Honduras",0
"Region Midtjylland","Albania","Jamaica",0
"Region Midtjylland","Albania","Martinique",0
"Region Midtjylland","Albania","Mexico",0
"Region Midtjylland","Albania","Nauru",0
"Region Midtjylland","Albania","Netherlands Antilles",0
"Region Midtjylland","Albania","Nicaragua",0
"Region Midtjylland","Albania","Panama",0
"Region Midtjylland","Albania","Paraguay",0
"Region Midtjylland","Albania","Peru",0
"Region Midtjylland","Albania","Puerto Rico",0
"Region Midtjylland","Albania","Saint Kitts and Nevis",0
"Region Midtjylland","Albania","Saint Lucia",0
"Region Midtjylland","Albania","Saint Vincent and the Grenadines",0
"Region Midtjylland","Albania","Suriname",0
"Region Midtjylland","Albania","Trinidad and Tobago",0
"Region Midtjylland","Albania","Uruguay",0
"Region Midtjylland","Albania","Venezuela",0
"Region Midtjylland","Albania","West Indies",0
"Region Midtjylland","Albania","South and central America not stated",0
"Region Midtjylland","Albania","Abu Dhabi",0
"Region Midtjylland","Albania","Afghanistan",0
"Region Midtjylland","Albania","Armenia",0
"Region Midtjylland","Albania","Azerbaijan",0
"Region Midtjylland","Albania","Bahrain",0
"Region Midtjylland","Albania","Bangladesh",0
"Region Midtjylland","Albania","Bhutan",0
"Region Midtjylland","Albania","Brunei",0
"Region Midtjylland","Albania","Cambodia",0
"Region Midtjylland","Albania","Dubai",0
"Region Midtjylland","Albania","Philippines",0
"Region Midtjylland","Albania","United Arab Emirates",0
"Region Midtjylland","Albania","Gaza",0
"Region Midtjylland","Albania","Georgia",0
"Region Midtjylland","Albania","Hong Kong",0
"Region Midtjylland","Albania","India",0
"Region Midtjylland","Albania","Indochina",0
"Region Midtjylland","Albania","Indonesia",0
"Region Midtjylland","Albania","Iraq",0
"Region Midtjylland","Albania","Iran",0
"Region Midtjylland","Albania","Israel",0
"Region Midtjylland","Albania","Japan",0
"Region Midtjylland","Albania","Jordan",0
"Region Midtjylland","Albania","Kazakhstan",0
"Region Midtjylland","Albania","China",0
"Region Midtjylland","Albania","Kyrgyzstan",0
"Region Midtjylland","Albania","Kuwait",0
"Region Midtjylland","Albania","Laos",0
"Region Midtjylland","Albania","Lebanon",0
"Region Midtjylland","Albania","Macao",0
"Region Midtjylland","Albania","Malaysia",0
"Region Midtjylland","Albania","Maldives",0
"Region Midtjylland","Albania","Middle East not stated",0
"Region Midtjylland","Albania","Mongolia",0
"Region Midtjylland","Albania","Myanmar",0
"Region Midtjylland","Albania","Nepal",0
"Region Midtjylland","Albania","North Korea",0
"Region Midtjylland","Albania","North Yemen",0
"Region Midtjylland","Albania","Oman",0
"Region Midtjylland","Albania","Pakistan",0
"Region Midtjylland","Albania","Palestine",0
"Region Midtjylland","Albania","Qatar",0
"Region Midtjylland","Albania","Saudi Arabia",0
"Region Midtjylland","Albania","Sikkim",0
"Region Midtjylland","Albania","Singapore",0
"Region Midtjylland","Albania","Sri Lanka",0
"Region Midtjylland","Albania","South Korea",0
"Region Midtjylland","Albania","Syria",0
"Region Midtjylland","Albania","Tajikistan",0
"Region Midtjylland","Albania","Taiwan",0
"Region Midtjylland","Albania","Thailand",0
"Region Midtjylland","Albania","Trucial Oman",0
"Region Midtjylland","Albania","Turkmenistan",0
"Region Midtjylland","Albania","Uzbekistan",0
"Region Midtjylland","Albania","West Bank",0
"Region Midtjylland","Albania","West bank and Gaza",0
"Region Midtjylland","Albania","Vietnam",0
"Region Midtjylland","Albania","Yemen",0
"Region Midtjylland","Albania","East Jerusalem",0
"Region Midtjylland","Albania","Asia not stated",0
"Region Midtjylland","Albania","Australia",0
"Region Midtjylland","Albania","Cook Islands",0
"Region Midtjylland","Albania","Fiji",0
"Region Midtjylland","Albania","French territories in the Pacific",0
"Region Midtjylland","Albania","Kiribati",0
"Region Midtjylland","Albania","Marshall Islands",0
"Region Midtjylland","Albania","New Zealand",0
"Region Midtjylland","Albania","Papua New Guinea",0
"Region Midtjylland","Albania","Solomon Islands",0
"Region Midtjylland","Albania","Samoa",0
"Region Midtjylland","Albania","Tonga",0
"Region Midtjylland","Albania","Tuvalu",0
"Region Midtjylland","Albania","Vanuatu",0
"Region Midtjylland","Albania","East Timor",0
"Region Midtjylland","Albania","Pacific Islands",0
"Region Midtjylland","Albania","Stateless",0
"Region Midtjylland","Albania","Not stated",1
"Region Midtjylland","Andorra","Faroe Islands",0
"Region Midtjylland","Andorra","Greenland",0
"Region Midtjylland","Andorra","Albania",0
"Region Midtjylland","Andorra","Andorra",0
"Region Midtjylland","Andorra","Belarus",0
"Region Midtjylland","Andorra","Belgium",0
"Region Midtjylland","Andorra","Bosnia and Herzegovina",0
"Region Midtjylland","Andorra","Bulgaria",0
"Region Midtjylland","Andorra","Cyprus",0
"Region Midtjylland","Andorra","GDR",0
"Region Midtjylland","Andorra","Estonia",0
"Region Midtjylland","Andorra","Finland",0
"Region Midtjylland","Andorra","France",0
"Region Midtjylland","Andorra","Greece",0
"Region Midtjylland","Andorra","Ireland",0
"Region Midtjylland","Andorra","Iceland",0
"Region Midtjylland","Andorra","Italy",0
"Region Midtjylland","Andorra","Yugoslavia",0
"Region Midtjylland","Andorra","Yugoslavia, Federal Republic",0
"Region Midtjylland","Andorra","Kosovo",0
"Region Midtjylland","Andorra","Croatia",0
"Region Midtjylland","Andorra","Latvia",0
"Region Midtjylland","Andorra","Liechtenstein",0
"Region Midtjylland","Andorra","Lithuania",0
"Region Midtjylland","Andorra","Luxembourg",0
"Region Midtjylland","Andorra","Malta",0
"Region Midtjylland","Andorra","Moldova",0
"Region Midtjylland","Andorra","Monaco",0
"Region Midtjylland","Andorra","Montenegro",0
"Region Midtjylland","Andorra","Netherlands",0
"Region Midtjylland","Andorra","Northern Ireland",0
"Region Midtjylland","Andorra","Republic of North Macedonia",0
"Region Midtjylland","Andorra","Norway",0
"Region Midtjylland","Andorra","Poland",0
"Region Midtjylland","Andorra","Portugal",0
"Region Midtjylland","Andorra","Romania",0
"Region Midtjylland","Andorra","Russia",0
"Region Midtjylland","Andorra","San Marino",0
"Region Midtjylland","Andorra","Switzerland",0
"Region Midtjylland","Andorra","Serbia",0
"Region Midtjylland","Andorra","Serbia and Montenegro",0
"Region Midtjylland","Andorra","Slovakia",0
"Region Midtjylland","Andorra","Slovenia",0
"Region Midtjylland","Andorra","Soviet Union",0
"Region Midtjylland","Andorra","Spain",0
"Region Midtjylland","Andorra","United Kingdom",0
"Region Midtjylland","Andorra","Sweden",0
"Region Midtjylland","Andorra","Czech Republic",0
"Region Midtjylland","Andorra","Czechoslovakia",0
"Region Midtjylland","Andorra","Turkey",0
"Region Midtjylland","Andorra","Germany",0
"Region Midtjylland","Andorra","Ukraine",0
"Region Midtjylland","Andorra","Hungary",0
"Region Midtjylland","Andorra","Vatican City State",0
"Region Midtjylland","Andorra","Austria",0
"Region Midtjylland","Andorra","Europe not stated",0
"Region Midtjylland","Andorra","Algeria",0
"Region Midtjylland","Andorra","Angola",0
"Region Midtjylland","Andorra","Benin",0
"Region Midtjylland","Andorra","Botswana",0
"Region Midtjylland","Andorra","Burkina Faso",0
"Region Midtjylland","Andorra","Burundi",0
"Region Midtjylland","Andorra","Cameroon",0
"Region Midtjylland","Andorra","Central African Republic",0
"Region Midtjylland","Andorra","Comoros",0
"Region Midtjylland","Andorra","Congo, Democratic Republic",0
"Region Midtjylland","Andorra","Congo, Republic",0
"Region Midtjylland","Andorra","Djibouti",0
"Region Midtjylland","Andorra","Egypt",0
"Region Midtjylland","Andorra","Ivory Coast",0
"Region Midtjylland","Andorra","Eritrea",0
"Region Midtjylland","Andorra","Eswantini",0
"Region Midtjylland","Andorra","Ethiopia",0
"Region Midtjylland","Andorra","Gabon",0
"Region Midtjylland","Andorra","Gambia, The",0
"Region Midtjylland","Andorra","Ghana",0
"Region Midtjylland","Andorra","Guinea",0
"Region Midtjylland","Andorra","Guinea-Bissau",0
"Region Midtjylland","Andorra","Cape Verde",0
"Region Midtjylland","Andorra","Kenya",0
"Region Midtjylland","Andorra","Lesotho",0
"Region Midtjylland","Andorra","Liberia",0
"Region Midtjylland","Andorra","Libya",0
"Region Midtjylland","Andorra","Madagascar",0
"Region Midtjylland","Andorra","Malawi",0
"Region Midtjylland","Andorra","Mali",0
"Region Midtjylland","Andorra","Morocco",0
"Region Midtjylland","Andorra","Mauritania",0
"Region Midtjylland","Andorra","Mauritius",0
"Region Midtjylland","Andorra","Mozambique",0
"Region Midtjylland","Andorra","Namibia",0
"Region Midtjylland","Andorra","Niger",0
"Region Midtjylland","Andorra","Nigeria",0
"Region Midtjylland","Andorra","Reunion",0
"Region Midtjylland","Andorra","Rwanda",0
"Region Midtjylland","Andorra","Sao Tome and Principe",0
"Region Midtjylland","Andorra","Senegal",0
"Region Midtjylland","Andorra","Seychelles",0
"Region Midtjylland","Andorra","Sierra Leone",0
"Region Midtjylland","Andorra","Saint Helena",0
"Region Midtjylland","Andorra","Somalia",0
"Region Midtjylland","Andorra","Spanish territories in Africa",0
"Region Midtjylland","Andorra","Sudan",0
"Region Midtjylland","Andorra","South Africa",0
"Region Midtjylland","Andorra","South Sudan",0
"Region Midtjylland","Andorra","Southwest Africa",0
"Region Midtjylland","Andorra","Tanzania",0
"Region Midtjylland","Andorra","Chad",0
"Region Midtjylland","Andorra","Togo",0
"Region Midtjylland","Andorra","Tunisia",0
"Region Midtjylland","Andorra","Uganda",0
"Region Midtjylland","Andorra","Zambia",0
"Region Midtjylland","Andorra","Zimbabwe",0
"Region Midtjylland","Andorra","Equatorial Guinea",0
"Region Midtjylland","Andorra","Africa not stated",0
"Region Midtjylland","Andorra","Canada",0
"Region Midtjylland","Andorra","USA",0
"Region Midtjylland","Andorra","North America not stated",0
"Region Midtjylland","Andorra","Antigua and Barbuda",0
"Region Midtjylland","Andorra","Argentina",0
"Region Midtjylland","Andorra","Aruba",0
"Region Midtjylland","Andorra","Bahamas",0
"Region Midtjylland","Andorra","Barbados",0
"Region Midtjylland","Andorra","Belize",0
"Region Midtjylland","Andorra","Bermuda",0
"Region Midtjylland","Andorra","Bolivia",0
"Region Midtjylland","Andorra","Brazil",0
"Region Midtjylland","Andorra","British West Indies",0
"Region Midtjylland","Andorra","Chile",0
"Region Midtjylland","Andorra","Colombia",0
"Region Midtjylland","Andorra","Costa Rica",0
"Region Midtjylland","Andorra","Cuba",0
"Region Midtjylland","Andorra","Curacao",0
"Region Midtjylland","Andorra","Dominica",0
"Region Midtjylland","Andorra","Dominican Republic",0
"Region Midtjylland","Andorra","Ecuador",0
"Region Midtjylland","Andorra","El Salvador",0
"Region Midtjylland","Andorra","Falkland Islands",0
"Region Midtjylland","Andorra","French Guiana",0
"Region Midtjylland","Andorra","French West Indies",0
"Region Midtjylland","Andorra","Grenada",0
"Region Midtjylland","Andorra","Guadeloupe",0
"Region Midtjylland","Andorra","Guatemala",0
"Region Midtjylland","Andorra","Guyana",0
"Region Midtjylland","Andorra","Haiti",0
"Region Midtjylland","Andorra","Honduras",0
"Region Midtjylland","Andorra","Jamaica",0
"Region Midtjylland","Andorra","Martinique",0
"Region Midtjylland","Andorra","Mexico",0
"Region Midtjylland","Andorra","Nauru",0
"Region Midtjylland","Andorra","Netherlands Antilles",0
"Region Midtjylland","Andorra","Nicaragua",0
"Region Midtjylland","Andorra","Panama",0
"Region Midtjylland","Andorra","Paraguay",0
"Region Midtjylland","Andorra","Peru",0
"Region Midtjylland","Andorra","Puerto Rico",0
"Region Midtjylland","Andorra","Saint Kitts and Nevis",0
"Region Midtjylland","Andorra","Saint Lucia",0
"Region Midtjylland","Andorra","Saint Vincent and the Grenadines",0
"Region Midtjylland","Andorra","Suriname",0
"Region Midtjylland","Andorra","Trinidad and Tobago",0
"Region Midtjylland","Andorra","Uruguay",0
"Region Midtjylland","Andorra","Venezuela",0
"Region Midtjylland","Andorra","West Indies",0
"Region Midtjylland","Andorra","South and central America not stated",0
"Region Midtjylland","Andorra","Abu Dhabi",0
"Region Midtjylland","Andorra","Afghanistan",0
"Region Midtjylland","Andorra","Armenia",0
"Region Midtjylland","Andorra","Azerbaijan",0
"Region Midtjylland","Andorra","Bahrain",0
"Region Midtjylland","Andorra","Bangladesh",0
"Region Midtjylland","Andorra","Bhutan",0
"Region Midtjylland","Andorra","Brunei",0
"Region Midtjylland","Andorra","Cambodia",0
"Region Midtjylland","Andorra","Dubai",0
"Region Midtjylland","Andorra","Philippines",0
"Region Midtjylland","Andorra","United Arab Emirates",0
"Region Midtjylland","Andorra","Gaza",0
"Region Midtjylland","Andorra","Georgia",0
"Region Midtjylland","Andorra","Hong Kong",0
"Region Midtjylland","Andorra","India",0
"Region Midtjylland","Andorra","Indochina",0
"Region Midtjylland","Andorra","Indonesia",0
"Region Midtjylland","Andorra","Iraq",0
"Region Midtjylland","Andorra","Iran",0
"Region Midtjylland","Andorra","Israel",0
"Region Midtjylland","Andorra","Japan",0
"Region Midtjylland","Andorra","Jordan",0
"Region Midtjylland","Andorra","Kazakhstan",0
"Region Midtjylland","Andorra","China",0
"Region Midtjylland","Andorra","Kyrgyzstan",0
"Region Midtjylland","Andorra","Kuwait",0
"Region Midtjylland","Andorra","Laos",0
"Region Midtjylland","Andorra","Lebanon",0
"Region Midtjylland","Andorra","Macao",0
"Region Midtjylland","Andorra","Malaysia",0
"Region Midtjylland","Andorra","Maldives",0
"Region Midtjylland","Andorra","Middle East not stated",0
"Region Midtjylland","Andorra","Mongolia",0
"Region Midtjylland","Andorra","Myanmar",0
"Region Midtjylland","Andorra","Nepal",0
"Region Midtjylland","Andorra","North Korea",0
"Region Midtjylland","Andorra","North Yemen",0
"Region Midtjylland","Andorra","Oman",0
"Region Midtjylland","Andorra","Pakistan",0
"Region Midtjylland","Andorra","Palestine",0
"Region Midtjylland","Andorra","Qatar",0
"Region Midtjylland","Andorra","Saudi Arabia",0
"Region Midtjylland","Andorra","Sikkim",0
"Region Midtjylland","Andorra","Singapore",0
"Region Midtjylland","Andorra","Sri Lanka",0
"Region Midtjylland","Andorra","South Korea",0
"Region Midtjylland","Andorra","Syria",0
"Region Midtjylland","Andorra","Tajikistan",0
"Region Midtjylland","Andorra","Taiwan",0
"Region Midtjylland","Andorra","Thailand",0
"Region Midtjylland","Andorra","Trucial Oman",0
"Region Midtjylland","Andorra","Turkmenistan",0
"Region Midtjylland","Andorra","Uzbekistan",0
"Region Midtjylland","Andorra","West Bank",0
"Region Midtjylland","Andorra","West bank and Gaza",0
"Region Midtjylland","Andorra","Vietnam",0
"Region Midtjylland","Andorra","Yemen",0
"Region Midtjylland","Andorra","East Jerusalem",0
"Region Midtjylland","Andorra","Asia not stated",0
"Region Midtjylland","Andorra","Australia",0
"Region Midtjylland","Andorra","Cook Islands",0
"Region Midtjylland","Andorra","Fiji",0
"Region Midtjylland","Andorra","French territories in the Pacific",0
"Region Midtjylland","Andorra","Kiribati",0
"Region Midtjylland","Andorra","Marshall Islands",0
"Region Midtjylland","Andorra","New Zealand",0
"Region Midtjylland","Andorra","Papua New Guinea",0
"Region Midtjylland","Andorra","Solomon Islands",0
"Region Midtjylland","Andorra","Samoa",0
"Region Midtjylland","Andorra","Tonga",0
"Region Midtjylland","Andorra","Tuvalu",0
"Region Midtjylland","Andorra","Vanuatu",0
"Region Midtjylland","Andorra","East Timor",0
"Region Midtjylland","Andorra","Pacific Islands",0
"Region Midtjylland","Andorra","Stateless",0
"Region Midtjylland","Andorra","Not stated",0
"Region Midtjylland","Belarus","Faroe Islands",0
"Region Midtjylland","Belarus","Greenland",0
"Region Midtjylland","Belarus","Albania",0
"Region Midtjylland","Belarus","Andorra",0
"Region Midtjylland","Belarus","Belarus",2
"Region Midtjylland","Belarus","Belgium",0
"Region Midtjylland","Belarus","Bosnia and Herzegovina",0
"Region Midtjylland","Belarus","Bulgaria",0
"Region Midtjylland","Belarus","Cyprus",0
"Region Midtjylland","Belarus","GDR",0
"Region Midtjylland","Belarus","Estonia",0
"Region Midtjylland","Belarus","Finland",0
"Region Midtjylland","Belarus","France",0
"Region Midtjylland","Belarus","Greece",0
"Region Midtjylland","Belarus","Ireland",0
"Region Midtjylland","Belarus","Iceland",0
"Region Midtjylland","Belarus","Italy",0
"Region Midtjylland","Belarus","Yugoslavia",0
"Region Midtjylland","Belarus","Yugoslavia, Federal Republic",0
"Region Midtjylland","Belarus","Kosovo",0
"Region Midtjylland","Belarus","Croatia",0
"Region Midtjylland","Belarus","Latvia",0
"Region Midtjylland","Belarus","Liechtenstein",0
"Region Midtjylland","Belarus","Lithuania",0
"Region Midtjylland","Belarus","Luxembourg",0
"Region Midtjylland","Belarus","Malta",0
"Region Midtjylland","Belarus","Moldova",0
"Region Midtjylland","Belarus","Monaco",0
"Region Midtjylland","Belarus","Montenegro",0
"Region Midtjylland","Belarus","Netherlands",0
"Region Midtjylland","Belarus","Northern Ireland",0
"Region Midtjylland","Belarus","Republic of North Macedonia",0
"Region Midtjylland","Belarus","Norway",0
"Region Midtjylland","Belarus","Poland",0
"Region Midtjylland","Belarus","Portugal",0
"Region Midtjylland","Belarus","Romania",0
"Region Midtjylland","Belarus","Russia",0
"Region Midtjylland","Belarus","San Marino",0
"Region Midtjylland","Belarus","Switzerland",0
"Region Midtjylland","Belarus","Serbia",0
"Region Midtjylland","Belarus","Serbia and Montenegro",0
"Region Midtjylland","Belarus","Slovakia",0
"Region Midtjylland","Belarus","Slovenia",0
"Region Midtjylland","Belarus","Soviet Union",0
"Region Midtjylland","Belarus","Spain",0
"Region Midtjylland","Belarus","United Kingdom",0
"Region Midtjylland","Belarus","Sweden",0
"Region Midtjylland","Belarus","Czech Republic",0
"Region Midtjylland","Belarus","Czechoslovakia",0
"Region Midtjylland","Belarus","Turkey",0
"Region Midtjylland","Belarus","Germany",0
"Region Midtjylland","Belarus","Ukraine",0
"Region Midtjylland","Belarus","Hungary",0
"Region Midtjylland","Belarus","Vatican City State",0
"Region Midtjylland","Belarus","Austria",0
"Region Midtjylland","Belarus","Europe not stated",0
"Region Midtjylland","Belarus","Algeria",0
"Region Midtjylland","Belarus","Angola",0
"Region Midtjylland","Belarus","Benin",0
"Region Midtjylland","Belarus","Botswana",0
"Region Midtjylland","Belarus","Burkina Faso",0
"Region Midtjylland","Belarus","Burundi",0
"Region Midtjylland","Belarus","Cameroon",0
"Region Midtjylland","Belarus","Central African Republic",0
"Region Midtjylland","Belarus","Comoros",0
"Region Midtjylland","Belarus","Congo, Democratic Republic",0
"Region Midtjylland","Belarus","Congo, Republic",0
"Region Midtjylland","Belarus","Djibouti",0
"Region Midtjylland","Belarus","Egypt",0
"Region Midtjylland","Belarus","Ivory Coast",0
"Region Midtjylland","Belarus","Eritrea",0
"Region Midtjylland","Belarus","Eswantini",0
"Region Midtjylland","Belarus","Ethiopia",0
"Region Midtjylland","Belarus","Gabon",0
"Region Midtjylland","Belarus","Gambia, The",0
"Region Midtjylland","Belarus","Ghana",0
"Region Midtjylland","Belarus","Guinea",0
"Region Midtjylland","Belarus","Guinea-Bissau",0
"Region Midtjylland","Belarus","Cape Verde",0
"Region Midtjylland","Belarus","Kenya",0
"Region Midtjylland","Belarus","Lesotho",0
"Region Midtjylland","Belarus","Liberia",0
"Region Midtjylland","Belarus","Libya",0
"Region Midtjylland","Belarus","Madagascar",0
"Region Midtjylland","Belarus","Malawi",0
"Region Midtjylland","Belarus","Mali",0
"Region Midtjylland","Belarus","Morocco",0
"Region Midtjylland","Belarus","Mauritania",0
"Region Midtjylland","Belarus","Mauritius",0
"Region Midtjylland","Belarus","Mozambique",0
"Region Midtjylland","Belarus","Namibia",0
"Region Midtjylland","Belarus","Niger",0
"Region Midtjylland","Belarus","Nigeria",0
"Region Midtjylland","Belarus","Reunion",0
"Region Midtjylland","Belarus","Rwanda",0
"Region Midtjylland","Belarus","Sao Tome and Principe",0
"Region Midtjylland","Belarus","Senegal",0
"Region Midtjylland","Belarus","Seychelles",0
"Region Midtjylland","Belarus","Sierra Leone",0
"Region Midtjylland","Belarus","Saint Helena",0
"Region Midtjylland","Belarus","Somalia",0
"Region Midtjylland","Belarus","Spanish territories in Africa",0
"Region Midtjylland","Belarus","Sudan",0
"Region Midtjylland","Belarus","South Africa",0
"Region Midtjylland","Belarus","South Sudan",0
"Region Midtjylland","Belarus","Southwest Africa",0
"Region Midtjylland","Belarus","Tanzania",0
"Region Midtjylland","Belarus","Chad",0
"Region Midtjylland","Belarus","Togo",0
"Region Midtjylland","Belarus","Tunisia",0
"Region Midtjylland","Belarus","Uganda",0
"Region Midtjylland","Belarus","Zambia",0
"Region Midtjylland","Belarus","Zimbabwe",0
"Region Midtjylland","Belarus","Equatorial Guinea",0
"Region Midtjylland","Belarus","Africa not stated",0
"Region Midtjylland","Belarus","Canada",0
"Region Midtjylland","Belarus","USA",0
"Region Midtjylland","Belarus","North America not stated",0
"Region Midtjylland","Belarus","Antigua and Barbuda",0
"Region Midtjylland","Belarus","Argentina",0
"Region Midtjylland","Belarus","Aruba",0
"Region Midtjylland","Belarus","Bahamas",0
"Region Midtjylland","Belarus","Barbados",0
"Region Midtjylland","Belarus","Belize",0
"Region Midtjylland","Belarus","Bermuda",0
"Region Midtjylland","Belarus","Bolivia",0
"Region Midtjylland","Belarus","Brazil",0
"Region Midtjylland","Belarus","British West Indies",0
"Region Midtjylland","Belarus","Chile",0
"Region Midtjylland","Belarus","Colombia",0
"Region Midtjylland","Belarus","Costa Rica",0
"Region Midtjylland","Belarus","Cuba",0
"Region Midtjylland","Belarus","Curacao",0
