"Aarhus","0 years","Cameroon",0
"Aarhus","0 years","Central African Republic",0
"Aarhus","0 years","Comoros",0
"Aarhus","0 years","Congo, Democratic Republic",0
"Aarhus","0 years","Congo, Republic",0
"Aarhus","0 years","Djibouti",0
"Aarhus","0 years","Egypt",0
"Aarhus","0 years","Ivory Coast",0
"Aarhus","0 years","Eritrea",0
"Aarhus","0 years","Eswantini",0
"Aarhus","0 years","Ethiopia",0
"Aarhus","0 years","Gabon",0
"Aarhus","0 years","Gambia, The",0
"Aarhus","0 years","Ghana",0
"Aarhus","0 years","Guinea",0
"Aarhus","0 years","Guinea-Bissau",0
"Aarhus","0 years","Cape Verde",0
"Aarhus","0 years","Kenya",0
"Aarhus","0 years","Lesotho",0
"Aarhus","0 years","Liberia",0
"Aarhus","0 years","Libya",0
"Aarhus","0 years","Madagascar",0
"Aarhus","0 years","Malawi",0
"Aarhus","0 years","Mali",0
"Aarhus","0 years","Morocco",0
"Aarhus","0 years","Mauritania",0
"Aarhus","0 years","Mauritius",0
"Aarhus","0 years","Mozambique",0
"Aarhus","0 years","Namibia",0
"Aarhus","0 years","Niger",0
"Aarhus","0 years","Nigeria",0
"Aarhus","0 years","Reunion",0
"Aarhus","0 years","Rwanda",0
"Aarhus","0 years","Sao Tome and Principe",0
"Aarhus","0 years","Senegal",0
"Aarhus","0 years","Seychelles",0
"Aarhus","0 years","Sierra Leone",0
"Aarhus","0 years","Saint Helena",0
"Aarhus","0 years","Somalia",0
"Aarhus","0 years","Spanish territories in Africa",0
"Aarhus","0 years","Sudan",0
"Aarhus","0 years","South Africa",1
"Aarhus","0 years","South Sudan",0
"Aarhus","0 years","Southwest Africa",0
"Aarhus","0 years","Tanzania",0
"Aarhus","0 years","Chad",0
"Aarhus","0 years","Togo",0
"Aarhus","0 years","Tunisia",0
"Aarhus","0 years","Uganda",0
"Aarhus","0 years","Zambia",0
"Aarhus","0 years","Zimbabwe",0
"Aarhus","0 years","Equatorial Guinea",0
"Aarhus","0 years","Africa not stated",0
"Aarhus","0 years","Canada",0
"Aarhus","0 years","USA",1
"Aarhus","0 years","North America not stated",0
"Aarhus","0 years","Antigua and Barbuda",0
"Aarhus","0 years","Argentina",0
"Aarhus","0 years","Aruba",0
"Aarhus","0 years","Bahamas",0
"Aarhus","0 years","Barbados",0
"Aarhus","0 years","Belize",0
"Aarhus","0 years","Bermuda",0
"Aarhus","0 years","Bolivia",0
"Aarhus","0 years","Brazil",0
"Aarhus","0 years","British West Indies",0
"Aarhus","0 years","Chile",0
"Aarhus","0 years","Colombia",0
"Aarhus","0 years","Costa Rica",0
"Aarhus","0 years","Cuba",0
"Aarhus","0 years","Curacao",0
"Aarhus","0 years","Dominica",0
"Aarhus","0 years","Dominican Republic",0
"Aarhus","0 years","Ecuador",0
"Aarhus","0 years","El Salvador",0
"Aarhus","0 years","Falkland Islands",0
"Aarhus","0 years","French Guiana",0
"Aarhus","0 years","French West Indies",0
"Aarhus","0 years","Grenada",0
"Aarhus","0 years","Guadeloupe",0
"Aarhus","0 years","Guatemala",0
"Aarhus","0 years","Guyana",0
"Aarhus","0 years","Haiti",0
"Aarhus","0 years","Honduras",0
"Aarhus","0 years","Jamaica",0
"Aarhus","0 years","Martinique",0
"Aarhus","0 years","Mexico",0
"Aarhus","0 years","Nauru",0
"Aarhus","0 years","Netherlands Antilles",0
"Aarhus","0 years","Nicaragua",0
"Aarhus","0 years","Panama",0
"Aarhus","0 years","Paraguay",0
"Aarhus","0 years","Peru",0
"Aarhus","0 years","Puerto Rico",0
"Aarhus","0 years","Saint Kitts and Nevis",0
"Aarhus","0 years","Saint Lucia",0
"Aarhus","0 years","Saint Vincent and the Grenadines",0
"Aarhus","0 years","Suriname",0
"Aarhus","0 years","Trinidad and Tobago",0
"Aarhus","0 years","Uruguay",0
"Aarhus","0 years","Venezuela",0
"Aarhus","0 years","West Indies",0
"Aarhus","0 years","South and central America not stated",0
"Aarhus","0 years","Abu Dhabi",0
"Aarhus","0 years","Afghanistan",0
"Aarhus","0 years","Armenia",0
"Aarhus","0 years","Azerbaijan",0
"Aarhus","0 years","Bahrain",0
"Aarhus","0 years","Bangladesh",0
"Aarhus","0 years","Bhutan",0
"Aarhus","0 years","Brunei",0
"Aarhus","0 years","Cambodia",0
"Aarhus","0 years","Dubai",0
"Aarhus","0 years","Philippines",0
"Aarhus","0 years","United Arab Emirates",0
"Aarhus","0 years","Gaza",0
"Aarhus","0 years","Georgia",0
"Aarhus","0 years","Hong Kong",0
"Aarhus","0 years","India",0
"Aarhus","0 years","Indochina",0
"Aarhus","0 years","Indonesia",0
"Aarhus","0 years","Iraq",1
"Aarhus","0 years","Iran",0
"Aarhus","0 years","Israel",0
"Aarhus","0 years","Japan",0
"Aarhus","0 years","Jordan",0
"Aarhus","0 years","Kazakhstan",0
"Aarhus","0 years","China",0
"Aarhus","0 years","Kyrgyzstan",0
"Aarhus","0 years","Kuwait",0
"Aarhus","0 years","Laos",0
"Aarhus","0 years","Lebanon",0
"Aarhus","0 years","Macao",0
"Aarhus","0 years","Malaysia",0
"Aarhus","0 years","Maldives",0
"Aarhus","0 years","Middle East not stated",0
"Aarhus","0 years","Mongolia",0
"Aarhus","0 years","Myanmar",0
"Aarhus","0 years","Nepal",0
"Aarhus","0 years","North Korea",0
"Aarhus","0 years","North Yemen",0
"Aarhus","0 years","Oman",0
"Aarhus","0 years","Pakistan",0
"Aarhus","0 years","Palestine",0
"Aarhus","0 years","Qatar",0
"Aarhus","0 years","Saudi Arabia",0
"Aarhus","0 years","Sikkim",0
"Aarhus","0 years","Singapore",0
"Aarhus","0 years","Sri Lanka",0
"Aarhus","0 years","South Korea",0
"Aarhus","0 years","Syria",0
"Aarhus","0 years","Tajikistan",0
"Aarhus","0 years","Taiwan",0
"Aarhus","0 years","Thailand",0
"Aarhus","0 years","Trucial Oman",0
"Aarhus","0 years","Turkmenistan",0
"Aarhus","0 years","Uzbekistan",0
"Aarhus","0 years","West Bank",0
"Aarhus","0 years","West bank and Gaza",0
"Aarhus","0 years","Vietnam",0
"Aarhus","0 years","Yemen",0
"Aarhus","0 years","East Jerusalem",0
"Aarhus","0 years","Asia not stated",0
"Aarhus","0 years","Australia",0
"Aarhus","0 years","Cook Islands",0
"Aarhus","0 years","Fiji",0
"Aarhus","0 years","French territories in the Pacific",0
"Aarhus","0 years","Kiribati",0
"Aarhus","0 years","Marshall Islands",0
"Aarhus","0 years","New Zealand",0
"Aarhus","0 years","Papua New Guinea",0
"Aarhus","0 years","Solomon Islands",0
"Aarhus","0 years","Samoa",0
"Aarhus","0 years","Tonga",0
"Aarhus","0 years","Tuvalu",0
"Aarhus","0 years","Vanuatu",0
"Aarhus","0 years","East Timor",0
"Aarhus","0 years","Pacific Islands",0
"Aarhus","0 years","Stateless",0
"Aarhus","0 years","Not stated",0
"Aarhus","1 year","Albania",0
"Aarhus","1 year","Andorra",0
"Aarhus","1 year","Belarus",0
"Aarhus","1 year","Belgium",0
"Aarhus","1 year","Bosnia and Herzegovina",0
"Aarhus","1 year","Bulgaria",0
"Aarhus","1 year","Cyprus",0
"Aarhus","1 year","GDR",0
"Aarhus","1 year","Estonia",0
"Aarhus","1 year","Finland",0
"Aarhus","1 year","France",1
"Aarhus","1 year","Greece",0
"Aarhus","1 year","Ireland",0
"Aarhus","1 year","Iceland",1
"Aarhus","1 year","Italy",1
"Aarhus","1 year","Yugoslavia",0
"Aarhus","1 year","Yugoslavia, Federal Republic",0
"Aarhus","1 year","Kosovo",0
"Aarhus","1 year","Croatia",0
"Aarhus","1 year","Latvia",0
"Aarhus","1 year","Liechtenstein",0
"Aarhus","1 year","Lithuania",0
"Aarhus","1 year","Luxembourg",0
"Aarhus","1 year","Malta",0
"Aarhus","1 year","Moldova",0
"Aarhus","1 year","Monaco",0
"Aarhus","1 year","Montenegro",0
"Aarhus","1 year","Netherlands",1
"Aarhus","1 year","Northern Ireland",0
"Aarhus","1 year","Republic of North Macedonia",0
"Aarhus","1 year","Norway",2
"Aarhus","1 year","Poland",0
"Aarhus","1 year","Portugal",0
"Aarhus","1 year","Romania",3
"Aarhus","1 year","Russia",0
"Aarhus","1 year","San Marino",0
"Aarhus","1 year","Switzerland",0
"Aarhus","1 year","Serbia",0
"Aarhus","1 year","Serbia and Montenegro",0
"Aarhus","1 year","Slovakia",0
"Aarhus","1 year","Slovenia",0
"Aarhus","1 year","Soviet Union",0
"Aarhus","1 year","Spain",2
"Aarhus","1 year","United Kingdom",0
"Aarhus","1 year","Sweden",0
"Aarhus","1 year","Czech Republic",0
"Aarhus","1 year","Czechoslovakia",0
"Aarhus","1 year","Turkey",0
"Aarhus","1 year","Germany",0
"Aarhus","1 year","Ukraine",3
"Aarhus","1 year","Hungary",1
"Aarhus","1 year","Vatican City State",0
"Aarhus","1 year","Austria",0
"Aarhus","1 year","Europe not stated",0
"Aarhus","1 year","Algeria",0
"Aarhus","1 year","Angola",0
"Aarhus","1 year","Benin",0
"Aarhus","1 year","Botswana",0
"Aarhus","1 year","Burkina Faso",0
"Aarhus","1 year","Burundi",0
"Aarhus","1 year","Cameroon",0
"Aarhus","1 year","Central African Republic",0
"Aarhus","1 year","Comoros",0
"Aarhus","1 year","Congo, Democratic Republic",0
"Aarhus","1 year","Congo, Republic",0
"Aarhus","1 year","Djibouti",0
"Aarhus","1 year","Egypt",0
"Aarhus","1 year","Ivory Coast",0
"Aarhus","1 year","Eritrea",0
"Aarhus","1 year","Eswantini",0
"Aarhus","1 year","Ethiopia",0
"Aarhus","1 year","Gabon",0
"Aarhus","1 year","Gambia, The",0
"Aarhus","1 year","Ghana",0
"Aarhus","1 year","Guinea",0
"Aarhus","1 year","Guinea-Bissau",0
"Aarhus","1 year","Cape Verde",0
"Aarhus","1 year","Kenya",0
"Aarhus","1 year","Lesotho",0
"Aarhus","1 year","Liberia",0
"Aarhus","1 year","Libya",0
"Aarhus","1 year","Madagascar",0
"Aarhus","1 year","Malawi",0
"Aarhus","1 year","Mali",0
"Aarhus","1 year","Morocco",1
"Aarhus","1 year","Mauritania",0
"Aarhus","1 year","Mauritius",0
"Aarhus","1 year","Mozambique",0
"Aarhus","1 year","Namibia",0
"Aarhus","1 year","Niger",0
"Aarhus","1 year","Nigeria",0
"Aarhus","1 year","Reunion",0
"Aarhus","1 year","Rwanda",0
"Aarhus","1 year","Sao Tome and Principe",0
"Aarhus","1 year","Senegal",0
"Aarhus","1 year","Seychelles",0
"Aarhus","1 year","Sierra Leone",0
"Aarhus","1 year","Saint Helena",0
"Aarhus","1 year","Somalia",0
"Aarhus","1 year","Spanish territories in Africa",0
"Aarhus","1 year","Sudan",0
"Aarhus","1 year","South Africa",0
"Aarhus","1 year","South Sudan",0
"Aarhus","1 year","Southwest Africa",0
"Aarhus","1 year","Tanzania",0
"Aarhus","1 year","Chad",0
"Aarhus","1 year","Togo",0
"Aarhus","1 year","Tunisia",0
"Aarhus","1 year","Uganda",0
"Aarhus","1 year","Zambia",0
"Aarhus","1 year","Zimbabwe",0
"Aarhus","1 year","Equatorial Guinea",0
"Aarhus","1 year","Africa not stated",0
"Aarhus","1 year","Canada",0
"Aarhus","1 year","USA",0
"Aarhus","1 year","North America not stated",0
"Aarhus","1 year","Antigua and Barbuda",0
"Aarhus","1 year","Argentina",0
"Aarhus","1 year","Aruba",0
"Aarhus","1 year","Bahamas",0
"Aarhus","1 year","Barbados",0
"Aarhus","1 year","Belize",0
"Aarhus","1 year","Bermuda",0
"Aarhus","1 year","Bolivia",0
"Aarhus","1 year","Brazil",1
"Aarhus","1 year","British West Indies",0
"Aarhus","1 year","Chile",0
"Aarhus","1 year","Colombia",0
"Aarhus","1 year","Costa Rica",0
"Aarhus","1 year","Cuba",0
"Aarhus","1 year","Curacao",0
"Aarhus","1 year","Dominica",0
"Aarhus","1 year","Dominican Republic",0
"Aarhus","1 year","Ecuador",0
"Aarhus","1 year","El Salvador",0
"Aarhus","1 year","Falkland Islands",0
"Aarhus","1 year","French Guiana",0
"Aarhus","1 year","French West Indies",0
"Aarhus","1 year","Grenada",0
"Aarhus","1 year","Guadeloupe",0
"Aarhus","1 year","Guatemala",0
"Aarhus","1 year","Guyana",0
"Aarhus","1 year","Haiti",0
"Aarhus","1 year","Honduras",0
"Aarhus","1 year","Jamaica",0
"Aarhus","1 year","Martinique",0
"Aarhus","1 year","Mexico",0
"Aarhus","1 year","Nauru",0
"Aarhus","1 year","Netherlands Antilles",0
"Aarhus","1 year","Nicaragua",0
"Aarhus","1 year","Panama",0
"Aarhus","1 year","Paraguay",0
"Aarhus","1 year","Peru",0
"Aarhus","1 year","Puerto Rico",0
"Aarhus","1 year","Saint Kitts and Nevis",0
"Aarhus","1 year","Saint Lucia",0
"Aarhus","1 year","Saint Vincent and the Grenadines",0
"Aarhus","1 year","Suriname",0
"Aarhus","1 year","Trinidad and Tobago",0
"Aarhus","1 year","Uruguay",0
"Aarhus","1 year","Venezuela",0
"Aarhus","1 year","West Indies",0
"Aarhus","1 year","South and central America not stated",0
"Aarhus","1 year","Abu Dhabi",0
"Aarhus","1 year","Afghanistan",1
"Aarhus","1 year","Armenia",0
"Aarhus","1 year","Azerbaijan",0
"Aarhus","1 year","Bahrain",0
"Aarhus","1 year","Bangladesh",0
"Aarhus","1 year","Bhutan",0
"Aarhus","1 year","Brunei",0
"Aarhus","1 year","Cambodia",0
"Aarhus","1 year","Dubai",0
"Aarhus","1 year","Philippines",0
"Aarhus","1 year","United Arab Emirates",0
"Aarhus","1 year","Gaza",0
"Aarhus","1 year","Georgia",0
"Aarhus","1 year","Hong Kong",0
"Aarhus","1 year","India",2
"Aarhus","1 year","Indochina",0
"Aarhus","1 year","Indonesia",0
"Aarhus","1 year","Iraq",0
"Aarhus","1 year","Iran",1
"Aarhus","1 year","Israel",1
"Aarhus","1 year","Japan",0
"Aarhus","1 year","Jordan",0
"Aarhus","1 year","Kazakhstan",0
"Aarhus","1 year","China",2
"Aarhus","1 year","Kyrgyzstan",0
"Aarhus","1 year","Kuwait",0
"Aarhus","1 year","Laos",0
"Aarhus","1 year","Lebanon",0
"Aarhus","1 year","Macao",0
"Aarhus","1 year","Malaysia",0
"Aarhus","1 year","Maldives",0
"Aarhus","1 year","Middle East not stated",0
"Aarhus","1 year","Mongolia",0
"Aarhus","1 year","Myanmar",0
"Aarhus","1 year","Nepal",0
"Aarhus","1 year","North Korea",0
"Aarhus","1 year","North Yemen",0
"Aarhus","1 year","Oman",0
"Aarhus","1 year","Pakistan",0
"Aarhus","1 year","Palestine",0
"Aarhus","1 year","Qatar",0
"Aarhus","1 year","Saudi Arabia",0
"Aarhus","1 year","Sikkim",0
"Aarhus","1 year","Singapore",0
"Aarhus","1 year","Sri Lanka",0
"Aarhus","1 year","South Korea",0
"Aarhus","1 year","Syria",0
"Aarhus","1 year","Tajikistan",0
"Aarhus","1 year","Taiwan",0
"Aarhus","1 year","Thailand",0
"Aarhus","1 year","Trucial Oman",0
"Aarhus","1 year","Turkmenistan",0
"Aarhus","1 year","Uzbekistan",0
"Aarhus","1 year","West Bank",0
"Aarhus","1 year","West bank and Gaza",0
"Aarhus","1 year","Vietnam",0
"Aarhus","1 year","Yemen",0
"Aarhus","1 year","East Jerusalem",0
"Aarhus","1 year","Asia not stated",0
"Aarhus","1 year","Australia",0
"Aarhus","1 year","Cook Islands",0
"Aarhus","1 year","Fiji",0
"Aarhus","1 year","French territories in the Pacific",0
"Aarhus","1 year","Kiribati",0
"Aarhus","1 year","Marshall Islands",0
"Aarhus","1 year","New Zealand",0
"Aarhus","1 year","Papua New Guinea",0
"Aarhus","1 year","Solomon Islands",0
"Aarhus","1 year","Samoa",0
"Aarhus","1 year","Tonga",0
"Aarhus","1 year","Tuvalu",0
"Aarhus","1 year","Vanuatu",0
"Aarhus","1 year","East Timor",0
"Aarhus","1 year","Pacific Islands",0
"Aarhus","1 year","Stateless",0
"Aarhus","1 year","Not stated",0
"Aarhus","2 years","Albania",0
"Aarhus","2 years","Andorra",0
"Aarhus","2 years","Belarus",0
"Aarhus","2 years","Belgium",0
"Aarhus","2 years","Bosnia and Herzegovina",0
"Aarhus","2 years","Bulgaria",0
"Aarhus","2 years","Cyprus",0
"Aarhus","2 years","GDR",0
"Aarhus","2 years","Estonia",0
"Aarhus","2 years","Finland",2
"Aarhus","2 years","France",0
"Aarhus","2 years","Greece",0
"Aarhus","2 years","Ireland",1
"Aarhus","2 years","Iceland",1
"Aarhus","2 years","Italy",0
"Aarhus","2 years","Yugoslavia",0
"Aarhus","2 years","Yugoslavia, Federal Republic",0
"Aarhus","2 years","Kosovo",0
"Aarhus","2 years","Croatia",0
"Aarhus","2 years","Latvia",0
"Aarhus","2 years","Liechtenstein",0
"Aarhus","2 years","Lithuania",1
"Aarhus","2 years","Luxembourg",0
"Aarhus","2 years","Malta",0
"Aarhus","2 years","Moldova",0
"Aarhus","2 years","Monaco",0
"Aarhus","2 years","Montenegro",0
"Aarhus","2 years","Netherlands",1
"Aarhus","2 years","Northern Ireland",0
"Aarhus","2 years","Republic of North Macedonia",0
"Aarhus","2 years","Norway",0
"Aarhus","2 years","Poland",2
"Aarhus","2 years","Portugal",3
"Aarhus","2 years","Romania",3
"Aarhus","2 years","Russia",0
"Aarhus","2 years","San Marino",0
"Aarhus","2 years","Switzerland",0
"Aarhus","2 years","Serbia",0
"Aarhus","2 years","Serbia and Montenegro",0
"Aarhus","2 years","Slovakia",0
"Aarhus","2 years","Slovenia",0
"Aarhus","2 years","Soviet Union",0
"Aarhus","2 years","Spain",0
"Aarhus","2 years","United Kingdom",0
"Aarhus","2 years","Sweden",0
"Aarhus","2 years","Czech Republic",0
"Aarhus","2 years","Czechoslovakia",0
"Aarhus","2 years","Turkey",0
"Aarhus","2 years","Germany",3
"Aarhus","2 years","Ukraine",2
"Aarhus","2 years","Hungary",0
"Aarhus","2 years","Vatican City State",0
"Aarhus","2 years","Austria",0
"Aarhus","2 years","Europe not stated",0
"Aarhus","2 years","Algeria",0
"Aarhus","2 years","Angola",0
"Aarhus","2 years","Benin",0
"Aarhus","2 years","Botswana",0
"Aarhus","2 years","Burkina Faso",0
"Aarhus","2 years","Burundi",0
"Aarhus","2 years","Cameroon",0
"Aarhus","2 years","Central African Republic",0
"Aarhus","2 years","Comoros",0
"Aarhus","2 years","Congo, Democratic Republic",0
"Aarhus","2 years","Congo, Republic",0
"Aarhus","2 years","Djibouti",0
"Aarhus","2 years","Egypt",0
"Aarhus","2 years","Ivory Coast",0
"Aarhus","2 years","Eritrea",0
"Aarhus","2 years","Eswantini",0
"Aarhus","2 years","Ethiopia",0
"Aarhus","2 years","Gabon",0
"Aarhus","2 years","Gambia, The",0
"Aarhus","2 years","Ghana",0
"Aarhus","2 years","Guinea",0
"Aarhus","2 years","Guinea-Bissau",0
"Aarhus","2 years","Cape Verde",0
"Aarhus","2 years","Kenya",0
"Aarhus","2 years","Lesotho",0
"Aarhus","2 years","Liberia",0
"Aarhus","2 years","Libya",0
"Aarhus","2 years","Madagascar",0
"Aarhus","2 years","Malawi",0
"Aarhus","2 years","Mali",0
"Aarhus","2 years","Morocco",0
"Aarhus","2 years","Mauritania",0
"Aarhus","2 years","Mauritius",0
"Aarhus","2 years","Mozambique",0
"Aarhus","2 years","Namibia",0
"Aarhus","2 years","Niger",0
"Aarhus","2 years","Nigeria",0
"Aarhus","2 years","Reunion",0
"Aarhus","2 years","Rwanda",0
"Aarhus","2 years","Sao Tome and Principe",0
"Aarhus","2 years","Senegal",0
"Aarhus","2 years","Seychelles",0
"Aarhus","2 years","Sierra Leone",0
"Aarhus","2 years","Saint Helena",0
"Aarhus","2 years","Somalia",0
"Aarhus","2 years","Spanish territories in Africa",0
"Aarhus","2 years","Sudan",0
"Aarhus","2 years","South Africa",0
"Aarhus","2 years","South Sudan",0
"Aarhus","2 years","Southwest Africa",0
"Aarhus","2 years","Tanzania",0
"Aarhus","2 years","Chad",0
"Aarhus","2 years","Togo",0
"Aarhus","2 years","Tunisia",0
"Aarhus","2 years","Uganda",0
"Aarhus","2 years","Zambia",0
"Aarhus","2 years","Zimbabwe",0
"Aarhus","2 years","Equatorial Guinea",0
"Aarhus","2 years","Africa not stated",0
"Aarhus","2 years","Canada",0
"Aarhus","2 years","USA",0
"Aarhus","2 years","North America not stated",0
"Aarhus","2 years","Antigua and Barbuda",0
"Aarhus","2 years","Argentina",0
"Aarhus","2 years","Aruba",0
"Aarhus","2 years","Bahamas",0
"Aarhus","2 years","Barbados",0
"Aarhus","2 years","Belize",0
"Aarhus","2 years","Bermuda",0
"Aarhus","2 years","Bolivia",0
"Aarhus","2 years","Brazil",0
"Aarhus","2 years","British West Indies",0
"Aarhus","2 years","Chile",0
"Aarhus","2 years","Colombia",0
"Aarhus","2 years","Costa Rica",0
"Aarhus","2 years","Cuba",0
"Aarhus","2 years","Curacao",0
"Aarhus","2 years","Dominica",0
"Aarhus","2 years","Dominican Republic",0
"Aarhus","2 years","Ecuador",0
"Aarhus","2 years","El Salvador",0
"Aarhus","2 years","Falkland Islands",0
"Aarhus","2 years","French Guiana",0
"Aarhus","2 years","French West Indies",0
"Aarhus","2 years","Grenada",0
"Aarhus","2 years","Guadeloupe",0
"Aarhus","2 years","Guatemala",0
"Aarhus","2 years","Guyana",0
"Aarhus","2 years","Haiti",0
"Aarhus","2 years","Honduras",0
"Aarhus","2 years","Jamaica",0
"Aarhus","2 years","Martinique",0
"Aarhus","2 years","Mexico",0
"Aarhus","2 years","Nauru",0
"Aarhus","2 years","Netherlands Antilles",0
"Aarhus","2 years","Nicaragua",0
"Aarhus","2 years","Panama",0
"Aarhus","2 years","Paraguay",0
"Aarhus","2 years","Peru",0
"Aarhus","2 years","Puerto Rico",0
"Aarhus","2 years","Saint Kitts and Nevis",0
"Aarhus","2 years","Saint Lucia",0
"Aarhus","2 years","Saint Vincent and the Grenadines",0
"Aarhus","2 years","Suriname",0
"Aarhus","2 years","Trinidad and Tobago",0
"Aarhus","2 years","Uruguay",0
"Aarhus","2 years","Venezuela",0
"Aarhus","2 years","West Indies",0
"Aarhus","2 years","South and central America not stated",0
"Aarhus","2 years","Abu Dhabi",0
"Aarhus","2 years","Afghanistan",0
"Aarhus","2 years","Armenia",0
"Aarhus","2 years","Azerbaijan",0
"Aarhus","2 years","Bahrain",0
"Aarhus","2 years","Bangladesh",0
"Aarhus","2 years","Bhutan",0
"Aarhus","2 years","Brunei",0
"Aarhus","2 years","Cambodia",0
"Aarhus","2 years","Dubai",0
"Aarhus","2 years","Philippines",0
"Aarhus","2 years","United Arab Emirates",0
"Aarhus","2 years","Gaza",0
"Aarhus","2 years","Georgia",0
"Aarhus","2 years","Hong Kong",0
"Aarhus","2 years","India",1
"Aarhus","2 years","Indochina",0
"Aarhus","2 years","Indonesia",0
"Aarhus","2 years","Iraq",0
"Aarhus","2 years","Iran",1
"Aarhus","2 years","Israel",0
"Aarhus","2 years","Japan",0
"Aarhus","2 years","Jordan",0
"Aarhus","2 years","Kazakhstan",0
"Aarhus","2 years","China",0
"Aarhus","2 years","Kyrgyzstan",0
"Aarhus","2 years","Kuwait",0
"Aarhus","2 years","Laos",0
"Aarhus","2 years","Lebanon",0
"Aarhus","2 years","Macao",0
"Aarhus","2 years","Malaysia",0
"Aarhus","2 years","Maldives",0
"Aarhus","2 years","Middle East not stated",0
"Aarhus","2 years","Mongolia",0
"Aarhus","2 years","Myanmar",0
"Aarhus","2 years","Nepal",0
"Aarhus","2 years","North Korea",0
"Aarhus","2 years","North Yemen",0
"Aarhus","2 years","Oman",0
"Aarhus","2 years","Pakistan",0
"Aarhus","2 years","Palestine",0
"Aarhus","2 years","Qatar",0
"Aarhus","2 years","Saudi Arabia",0
"Aarhus","2 years","Sikkim",0
"Aarhus","2 years","Singapore",0
"Aarhus","2 years","Sri Lanka",0
"Aarhus","2 years","South Korea",0
"Aarhus","2 years","Syria",1
"Aarhus","2 years","Tajikistan",0
"Aarhus","2 years","Taiwan",0
"Aarhus","2 years","Thailand",0
"Aarhus","2 years","Trucial Oman",0
"Aarhus","2 years","Turkmenistan",0
"Aarhus","2 years","Uzbekistan",0
"Aarhus","2 years","West Bank",0
"Aarhus","2 years","West bank and Gaza",0
"Aarhus","2 years","Vietnam",0
"Aarhus","2 years","Yemen",0
"Aarhus","2 years","East Jerusalem",0
"Aarhus","2 years","Asia not stated",0
"Aarhus","2 years","Australia",1
"Aarhus","2 years","Cook Islands",0
"Aarhus","2 years","Fiji",0
"Aarhus","2 years","French territories in the Pacific",0
"Aarhus","2 years","Kiribati",0
"Aarhus","2 years","Marshall Islands",0
"Aarhus","2 years","New Zealand",0
"Aarhus","2 years","Papua New Guinea",0
"Aarhus","2 years","Solomon Islands",0
"Aarhus","2 years","Samoa",0
"Aarhus","2 years","Tonga",0
"Aarhus","2 years","Tuvalu",0
"Aarhus","2 years","Vanuatu",0
"Aarhus","2 years","East Timor",0
"Aarhus","2 years","Pacific Islands",0
"Aarhus","2 years","Stateless",0
"Aarhus","2 years","Not stated",0
"Aarhus","3 years","Albania",0
"Aarhus","3 years","Andorra",0
"Aarhus","3 years","Belarus",0
"Aarhus","3 years","Belgium",0
"Aarhus","3 years","Bosnia and Herzegovina",0
"Aarhus","3 years","Bulgaria",0
"Aarhus","3 years","Cyprus",0
"Aarhus","3 years","GDR",0
"Aarhus","3 years","Estonia",0
"Aarhus","3 years","Finland",0
"Aarhus","3 years","France",0
"Aarhus","3 years","Greece",0
"Aarhus","3 years","Ireland",0
