"0 years","Malawi",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Mali",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0 years","Morocco",1,0,1,1,0,1,5,1,0,0,0,0,0,0
"0 years","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Nigeria",1,0,0,0,0,0,0,1,0,0,0,1,1,0
"0 years","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Rwanda",1,0,0,0,0,0,1,0,0,0,0,0,0,0
"0 years","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Senegal",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Sierra Leone",2,0,0,0,0,1,0,0,0,0,0,0,0,0
"0 years","Saint Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Somalia",7,6,3,2,4,3,2,0,0,0,0,0,0,1
"0 years","Spanish territories in Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Sudan",0,3,0,0,0,0,0,0,1,0,0,1,0,0
"0 years","South Africa",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Southwest Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Tanzania",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Chad",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Togo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Tunisia",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0 years","Uganda",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"0 years","Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Africa not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Canada",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"0 years","USA",0,1,0,0,0,0,0,1,0,0,0,0,0,0
"0 years","North America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Argentina",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Aruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Brazil",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","British West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Chile",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Colombia",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0 years","Costa Rica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Cuba",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0 years","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Dominican Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Ecuador",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0 years","El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","French Guiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","French West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Mexico",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Netherlands Antilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Panama",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Paraguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Peru",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0 years","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Venezuela",1,0,0,0,0,0,0,0,0,0,1,0,0,0
"0 years","West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","South and central America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Abu Dhabi",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Afghanistan",15,7,5,3,12,8,7,3,1,0,0,1,1,2
"0 years","Armenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Azerbaijan",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Bangladesh",0,0,0,0,0,0,1,0,0,0,2,1,0,1
"0 years","Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Cambodia",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Dubai",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Philippines",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"0 years","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","India",0,0,0,0,0,2,5,1,0,0,0,0,4,1
"0 years","Indochina",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Indonesia",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0 years","Iraq",16,16,5,1,12,16,8,2,0,0,0,0,0,1
"0 years","Iran",1,1,3,1,0,0,2,1,0,0,1,3,0,0
"0 years","Israel",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Jordan",0,1,0,0,0,0,2,1,0,0,0,0,0,0
"0 years","Kazakhstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","China",1,1,0,1,2,0,3,3,0,0,0,0,0,0
"0 years","Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"0 years","Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Lebanon",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Malaysia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Middle East not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Myanmar",0,0,0,0,0,1,3,0,0,0,0,0,0,0
"0 years","Nepal",1,0,0,0,0,0,0,1,0,0,0,1,0,1
"0 years","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Pakistan",0,0,1,0,1,4,8,3,1,0,15,5,1,5
"0 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Singapore",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"0 years","Sri Lanka",0,0,1,1,1,1,1,0,0,0,0,0,0,0
"0 years","South Korea",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Thailand",1,0,0,0,0,0,0,1,0,0,0,0,0,0
"0 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Turkmenistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Uzbekistan",0,0,0,0,1,0,0,0,0,0,0,0,1,0
"0 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Vietnam",2,1,0,0,1,0,3,0,0,0,0,0,0,0
"0 years","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Australia",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"0 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","New Zealand",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Tonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Pacific Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0 years","Stateless",8,6,4,0,0,1,0,17,0,0,0,0,0,1
"0 years","Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Albania",1,0,0,0,0,0,0,2,0,0,0,0,0,0
"1 year","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Belarus",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Belgium",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1 year","Bosnia and Herzegovina",3,3,0,0,3,1,9,3,2,0,3,5,1,0
"1 year","Bulgaria",0,0,1,0,0,0,0,1,0,0,3,2,2,1
"1 year","Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Estonia",0,0,0,0,0,0,0,0,0,0,0,1,2,0
"1 year","Finland",0,0,0,0,0,0,3,1,0,1,1,0,0,1
"1 year","France",1,1,1,0,0,0,0,0,0,0,1,0,1,0
"1 year","Greece",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Iceland",0,0,0,0,0,1,3,1,1,1,0,0,0,0
"1 year","Italy",0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1 year","Yugoslavia",1,1,2,1,1,0,3,6,2,1,0,1,0,0
"1 year","Yugoslavia, Federal Republic",0,1,1,0,0,0,0,0,1,0,0,0,0,0
"1 year","Kosovo",0,2,2,1,1,3,7,2,0,1,1,0,1,1
"1 year","Croatia",2,1,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Latvia",0,2,0,0,0,0,1,4,0,0,0,3,1,0
"1 year","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Lithuania",0,0,0,0,0,0,2,0,0,1,0,2,1,1
"1 year","Luxembourg",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Malta",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Moldova",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1 year","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Montenegro",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1 year","Netherlands",1,0,2,0,0,0,1,0,0,0,0,0,0,0
"1 year","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Republic of North Macedonia",1,0,0,0,1,0,4,3,3,0,1,1,1,0
"1 year","Norway",2,1,2,1,1,0,1,0,1,0,0,3,0,3
"1 year","Poland",0,0,0,0,1,0,7,5,1,1,7,0,1,1
"1 year","Portugal",0,0,0,0,0,0,1,0,0,0,1,1,0,0
"1 year","Romania",0,1,1,1,1,0,0,2,0,0,6,1,2,3
"1 year","Russia",1,1,0,0,1,0,3,2,2,1,1,1,1,0
"1 year","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Switzerland",0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1 year","Serbia",0,0,0,1,0,1,0,1,0,0,0,1,0,1
"1 year","Serbia and Montenegro",0,0,0,0,0,1,1,0,1,0,0,0,0,0
"1 year","Slovakia",0,0,0,0,0,0,0,0,0,0,1,1,0,0
"1 year","Slovenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Soviet Union",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Spain",0,0,0,0,1,0,0,0,0,0,2,1,0,1
"1 year","United Kingdom",1,1,1,0,1,0,1,2,0,0,2,1,0,1
"1 year","Sweden",0,0,1,2,0,1,5,4,2,0,2,1,1,0
"1 year","Czech Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Czechoslovakia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Turkey",7,2,5,1,4,2,16,9,3,1,1,4,2,3
"1 year","Germany",1,1,0,0,0,0,1,1,2,0,4,1,4,1
"1 year","Ukraine",0,1,0,0,1,0,3,9,2,2,9,7,9,4
"1 year","Hungary",0,0,0,0,0,1,0,1,0,0,0,0,0,2
"1 year","Vatican City State",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Austria",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1 year","Europe not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Algeria",1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1 year","Angola",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Botswana",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Burkina Faso",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Burundi",3,0,1,1,1,0,2,0,0,0,0,0,0,0
"1 year","Cameroon",0,1,0,0,1,0,1,0,0,0,1,2,0,0
"1 year","Central African Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Congo, Democratic Republic",0,0,0,0,2,0,0,0,0,0,0,0,0,1
"1 year","Congo, Republic",0,0,0,1,0,1,1,0,0,0,0,0,0,0
"1 year","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Egypt",0,0,3,0,1,0,0,0,0,0,0,0,0,0
"1 year","Ivory Coast",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Eritrea",0,1,0,0,0,0,2,1,1,0,0,0,0,0
"1 year","Eswantini",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Ethiopia",63,36,10,1,0,0,4,0,0,0,0,0,0,0
"1 year","Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Gambia, The",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1 year","Ghana",1,0,0,1,0,0,0,1,0,0,0,0,0,0
"1 year","Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Kenya",0,0,0,0,1,0,1,0,0,0,0,1,0,0
"1 year","Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Malawi",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Mali",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Morocco",3,0,2,0,0,1,10,1,0,0,0,0,0,2
"1 year","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Nigeria",0,0,2,1,0,0,4,1,0,0,0,1,0,1
"1 year","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Rwanda",1,1,1,0,0,1,1,0,0,0,0,0,0,0
"1 year","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Senegal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Sierra Leone",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1 year","Saint Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Somalia",10,13,4,1,4,3,26,3,1,0,1,0,0,1
"1 year","Spanish territories in Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Sudan",1,4,1,0,2,1,1,0,0,0,0,1,0,0
"1 year","South Africa",2,5,1,1,1,1,0,0,0,0,0,0,0,0
"1 year","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Southwest Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Tanzania",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Chad",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Togo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Tunisia",1,1,1,0,0,1,1,1,0,0,0,0,0,0
"1 year","Uganda",0,0,0,0,0,0,3,0,0,0,0,0,0,0
"1 year","Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Africa not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Canada",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","USA",1,0,1,1,1,0,2,4,0,0,0,1,0,1
"1 year","North America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1 year","Argentina",0,0,0,0,0,0,0,0,0,0,0,0,0,0
